STATION_NAME                                           DATE           PRCP      TMAX      TMIN      
FAIRHOPE 2 NE AL US                                    20180313       0.00      141.8     100.4     
FAIRHOPE 2 NE AL US                                    20180314       0.00      141.8     95        
FAIRHOPE 2 NE AL US                                    20180315       0.00      149       86        
FAIRHOPE 2 NE AL US                                    20180316       0.00      152.6     86        
FAIRHOPE 2 NE AL US                                    20180317       0.40      156.2     111.2     
FAIRHOPE 2 NE AL US                                    20180318       0.00      174.2     141.8     
FAIRHOPE 2 NE AL US                                    20180319       0.50      170.6     143.6     
FAIRHOPE 2 NE AL US                                    20180320       0.01      168.8     140       
FAIRHOPE 2 NE AL US                                    20180321       0.00      156.2     114.8     
FAIRHOPE 2 NE AL US                                    20180322       0.00      152.6     102.2     
FAIRHOPE 2 NE AL US                                    20180323       0.00      156.2     102.2     
FAIRHOPE 2 NE AL US                                    20180324       0.00      161.6     102.2     
FAIRHOPE 2 NE AL US                                    20180325       0.00      168.8     123.8     
FAIRHOPE 2 NE AL US                                    20180326       0.00      174.2     140       
FAIRHOPE 2 NE AL US                                    20180327       0.00      156.2     127.4     
FAIRHOPE 2 NE AL US                                    20180328       0.00      170.6     127.4     
FAIRHOPE 2 NE AL US                                    20180329       0.00      174.2     143.6     
FAIRHOPE 2 NE AL US                                    20180330       0.56      177.8     131       
FAIRHOPE 2 NE AL US                                    20180331       0.00      161.6     111.2     
CLAYTON AL US                                          20180301       0.07      170.6     131       
CLAYTON AL US                                          20180302       0.05      176       114.8     
CLAYTON AL US                                          20180303       0.00      154.4     98.6      
CLAYTON AL US                                          20180304       0.00      159.8     100.4     
CLAYTON AL US                                          20180305       0.00      156.2     111.2     
CLAYTON AL US                                          20180306       0.05      159.8     122       
CLAYTON AL US                                          20180307       0.75      150.8     109.4     
CLAYTON AL US                                          20180308       0.00      131       87.8      
CLAYTON AL US                                          20180309       0.00      131       87.8      
CLAYTON AL US                                          20180310       0.00      147.2     87.8      
CLAYTON AL US                                          20180311       0.00      158       109.4     
CLAYTON AL US                                          20180312       0.60      132.8     109.4     
